,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,9466.074641607482
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,389.6748679017103
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,3628.452477738398
990,0.77,Premium,G,SI2,61.2,58.0,5.99,5.96,3.64,3397.7974829810373
991,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,2060.907278165002
992,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,236.92578662349047
993,0.52,Ideal,G,VVS2,61.0,56.0,5.24,5.18,3.18,1638.4637039336003
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,1170.7973950517194
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2244.2923905173084
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,736.7661846420192
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,1819.9313677688467
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,4436.485825203284
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,5298.084662752132
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,5551.008614322639
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1749.9246577047631
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,919.0917524139536
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,2481.211728843349
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,594.9019240339514
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,4425.713397187091
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,6003.692672651582
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,3186.16145697115
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,4508.539502505212
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,5817.071710277005
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2895.971009929646
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,5381.516579848146
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,4866.547286489069
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1528.5538759048302
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,5716.197700400398
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1788.9128573980458
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1730.9818692671843
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,976.1629986462126
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1630.2449319054538
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,5777.697355363181
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1159.8069679233583
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3214.0574795184184
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,1998.6608610391888
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,1031.8473973741898
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,3737.93713069587
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,3140.4154945852547
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,988.7693215922127
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,5484.772413680598
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,6326.525462138783
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,9536.463830968278
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3146.6559258913594
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,2940.226536831693
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,5946.584446476916
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,7047.654440377937
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,367.95654649365224
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,1082.7076384486588
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,347.9560514376151
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,7737.287263181237
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,5373.673522350671
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,7362.734490720963
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,15714.89571702165
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,3156.9159493251727
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5379.782777490808
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1723.7245891552911
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,13816.071002084836
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,455.7523041913819
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,5541.867189712265
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,7033.093306509303
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,5293.728375944507
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,396.7693252742399
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,13872.646789284812
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,648.0438964917989
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,896.4861009208917
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,536.3908743496866
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,455.65443204399344
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,904.7342990973543
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5378.353234211942
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,495.2378008788612
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,9337.145844831235
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,3830.6865647678906
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,484.4672108245811
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,6135.162057736041
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1519.0757566145403
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,563.3897925927793
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,298.06115871995553
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,11073.917231140093
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,972.3965476111649
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,9507.066730300854
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,393.3395689191061
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2538.151416446474
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,4466.426977026484
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,5294.8061169552775
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,5358.936678579573
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,1019.6975136097167
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,5521.844620355565
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,440.57025095667314
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,5565.695208525063
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,5489.782923872876
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,4535.501440805898
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,359.6007019506301
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3767.7391700958433
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5519.620105253342
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,5245.234468774534
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,566.7568187810173
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5242.531440190122
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,3175.83114957635
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,595.5695975616045
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,5281.451193884332
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1842.3431129290466
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,5485.812792285794
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,3693.8013482954357
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,461.9242894984136
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,13596.143901607174
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,9438.313853613174
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,7078.253491509617
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,3144.4426405070544
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,391.88999124792895
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1832.0403937206488
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,5489.1189262690505
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5352.613482714261
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,351.71678664048545
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,6730.492280816575
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,9539.843924836348
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,5390.157031540495
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,24651.656746260873
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,978.3762840305178
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1802.0757120980413
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,9587.439272203399
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,671.975503284162
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1659.7568502703593
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,1756.4314997297977
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,5358.642679674242
1112,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,2949.3536428819325
1113,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,593.3211701968069
1114,1.04,Premium,G,VS2,62.2,58.0,6.49,6.4,4.01,5582.236521077652
1115,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,845.1912930191195
1116,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,5386.601432388405
1117,0.3,Very Good,F,VVS1,62.6,56.0,4.27,4.29,2.68,386.7072665602825
1118,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,11158.022537595936
1119,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,6022.768857680209
1120,1.15,Ideal,H,SI2,62.6,55.0,6.74,6.65,4.19,6425.61707753456
1121,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,459.45030922735714
1122,2.01,Premium,G,SI2,59.9,62.0,8.15,8.04,4.85,13829.069578546725
1123,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,109.88519273272186
1124,0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,997.9791922016582
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,271.9420167677763
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,412.1844852092977
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1188.246072081624
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1213.2096352679569
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,726.2027705468695
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4485.034908746061
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,1757.9789495483626
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,1789.8927262614277
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,5285.561104365338
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,462.0554656643817
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,7132.445616791833
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,5450.437995107369
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,1836.1341476796076
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,1081.6832358487795
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1714.4111305662802
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,790.3684741516583
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,4537.779294319011
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,11283.245775542115
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,413.34006397514395
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,13828.969485974258
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,1960.007518063908
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,1039.600136518366
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,633.7883737095813
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1132.9077597895662
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,9466.74047717322
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,488.1300738800642
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,7142.150946433562
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,400.7337410291443
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,7936.350068317268
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,5398.38703328656
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,3049.581851585111
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,5263.129324812827
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,994.1833150182948
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1697.7073777374944
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1635.852831664399
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,397.36671484090607
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,833.4665843259452
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,810.5393457411508
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,5340.054782346975
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,8195.779023950894
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,6919.08992646801
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,408.0613051020232
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,984.5815733561301
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,13839.68982645986
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,701.4189756499954
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,841.5968759627085
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,14669.81167454803
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,5754.431584136557
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,572.2353803359085
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,3141.3753290563254
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,9501.723403298927
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5226.199524021745
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,5419.447072922969
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,1104.886276908509
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,5385.3649270252645
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,11094.801560874039
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,3124.538179636491
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,7017.854238939877
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,5717.612136091083
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,6018.739873796496
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,5360.001938992123
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,5782.445513223524
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9648.884619210514
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1929.0090420854178
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,133.61883480522874
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4490.245221620109
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,2012.5988551166665
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,360.32926768326456
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,863.3094815385894
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,5363.230235220301
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,13902.4096283173
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,5490.335397239879
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,9968.588822578837
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,439.4498141713193
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1603.9745793949953
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,372.6162239626119
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,7034.248885275149
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,204.14859208799862
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,971.7715698580959
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7209.48405406155
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,1011.1810667524118
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,895.1952876020839
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,5397.296022649522
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9451.746614439196
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1973.2445345951544
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,722.7730141917366
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9484.3538149044
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7729.234809299552
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,463.0504421159451
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,195.53611104521906
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,9494.060982508045
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,497.3732485080898
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,8040.74986873448
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,5497.014453760281
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5197.868934647175
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,8707.013332331588
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4518.372512905814
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,5362.25036635692
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,668.1796261007983
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2943.035373820752
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,750.1695193197256
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4610.062019934294
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3729.387379819986
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,4614.322272556445
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,393.7371558040031
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,9567.732393589524
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,6150.240522991185
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,941.5368015927324
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,5414.231044216743
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3011.327933456641
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,10446.066450023822
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10304.799578982424
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,3150.3539309273356
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1847.7922483356217
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,7097.127833948123
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,484.829655728985
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8118.973693381527
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,3447.44125308468
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,11333.878625748412
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,513.910683190415
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1577.5984184798913
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,8896.809252523453
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,2966.4492667634386
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1670.2459220175288
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3234.451683589088
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,7114.754441305574
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5379.575421014947
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5234.44200636603
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,3026.805823558594
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,9534.165741116416
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,13780.718077260637
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,366.4109346369996
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,149.75316871691666
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,2105.967370592847
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,961.7019573500476
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,153.15717484756124
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,5307.995510907811
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1632.9718727524416
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,5369.664572859268
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,11137.6426520854
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,5405.189712178838
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,1815.5105128324146
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,5631.380773762015
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,5429.350367284557
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,362.7129296010246
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,4980.487936363466
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,418.78919938172044
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3798.4618435994007
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5447.370683656639
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,379.31125648833154
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1016.5968981404086
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3076.1594726271683
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,2982.6757569903366
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,44.59905234258008
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,5979.3967829929015
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,359.50466776515555
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,631.6711225107508
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,6331.343903960111
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,418.85192954861463
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7890.369161269108
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,7249.318726027164
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13648.755273052248
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2973.438298194488
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,949.5947693601598
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1524.5248920211166
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,347.62691055178993
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,8262.130424753586
