,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,5503.221083366621
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1778.7317506751756
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,5658.408138895431
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10934.76802687498
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,5580.814611131025
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,2011.512333968391
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,5813.595194424242
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,5658.408138895431
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,71.6741398582626
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,5270.440500073406
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,149.2676676226679
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,4028.9440558429237
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5658.408138895431
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,71.6741398582626
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,847.609417502314
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3253.008778198872
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,3175.415250434467
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,-471.480554492573
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,6201.5628332462675
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,71.6741398582626
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,459.6417786802881
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,6511.936944303887
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,149.2676676226679
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,8063.807499591991
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,7443.05927747675
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13262.573859807133
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,3175.415250434467
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,770.0158897379088
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1623.544695146365
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,71.6741398582626
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,8374.181610649612
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3951.350528078519
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,-83.5129156705475
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,382.0482509158833
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,71.6741398582626
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,4339.318166900544
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,5503.221083366621
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,925.2029452667189
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,9382.897471586877
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,3330.6023059632776
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,304.454723151478
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,770.0158897379088
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,847.609417502314
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,5580.814611131025
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,5658.408138895431
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5580.814611131025
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,3175.415250434467
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,2166.6993894972006
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,9382.897471586877
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,5580.814611131025
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1701.1382229107703
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,5503.221083366621
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3253.008778198872
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,1778.7317506751756
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,847.609417502314
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,4028.9440558429237
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,1856.3252784395804
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,13417.760915335943
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,14116.102665215589
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,6667.123999832698
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3175.415250434467
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,6046.375777717458
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,2089.105861732796
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,11245.1421379326
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,149.2676676226679
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1623.544695146365
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,6046.375777717458
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,71.6741398582626
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1701.1382229107703
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4804.879333486975
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,71.6741398582626
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3175.415250434467
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,3640.9764170208978
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,6667.123999832698
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,9150.116888293662
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,7055.091638654723
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,6046.375777717458
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,5580.814611131025
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,-83.5129156705475
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,15357.59910944607
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,847.609417502314
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,770.0158897379088
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,6589.5304720682925
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,1856.3252784395804
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,847.609417502314
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,2244.2929172616055
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,3175.415250434467
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2011.512333968391
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,3330.6023059632776
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,71.6741398582626
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,5658.408138895431
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1701.1382229107703
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,2787.447611612442
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,6046.375777717458
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1080.390000795529
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,226.86119538707317
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,-83.5129156705475
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,10934.76802687498
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1701.1382229107703
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3253.008778198872
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,847.609417502314
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,4727.285805722569
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2321.886445026011
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,6977.498110890318
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1701.1382229107703
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1623.544695146365
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,5580.814611131025
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2632.2605560836314
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,3330.6023059632776
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,71.6741398582626
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,71.6741398582626
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,-5.919387906142674
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,5503.221083366621
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,6822.311055361508
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,9848.458638173308
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,2089.105861732796
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,925.2029452667189
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,9615.678054880093
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1778.7317506751756
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,847.609417502314
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,5503.221083366621
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,537.2353064446934
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,925.2029452667189
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,4727.285805722569
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,10081.239221466523
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,5736.001666659837
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,692.4223619735035
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,3485.789361492088
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,9382.897471586877
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,5580.814611131025
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,11012.361554639385
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4727.285805722569
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,6201.5628332462675
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3796.1634725497083
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,226.86119538707317
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,71.6741398582626
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,5580.814611131025
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,226.86119538707317
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,5891.188722188646
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,4727.285805722569
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,1933.9188062039862
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,9382.897471586877
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,5580.814611131025
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,11400.32919346141
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5580.814611131025
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,5736.001666659837
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,71.6741398582626
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,13495.354443100347
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1933.9188062039862
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,5580.814611131025
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,9460.490999351283
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2089.105861732796
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1390.7641118531496
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,4727.285805722569
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2166.6993894972006
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,537.2353064446934
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,4727.285805722569
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3951.350528078519
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1623.544695146365
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,6744.717527597102
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1933.9188062039862
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,-471.480554492573
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,5192.846972309
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,692.4223619735035
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,226.86119538707317
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,3253.008778198872
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,5891.188722188646
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,6744.717527597102
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4727.285805722569
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,925.2029452667189
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,3253.008778198872
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,3485.789361492088
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3408.1958337276824
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,6744.717527597102
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,9926.052165937714
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,71.6741398582626
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,2244.2929172616055
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,226.86119538707317
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,9460.490999351283
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,3175.415250434467
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,4572.09875019376
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,3175.415250434467
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,-316.2934989637629
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,3175.415250434467
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,6046.375777717458
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,770.0158897379088
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,9770.865110408902
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,6899.904583125914
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,7132.685166419129
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,-161.10644343495233
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,459.6417786802881
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,3175.415250434467
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,4804.879333486975
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,304.454723151478
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,14348.883248508806
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,7055.091638654723
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,71.6741398582626
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1623.544695146365
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,2011.512333968391
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,13340.167387571537
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,71.6741398582626
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,10546.800388052954
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,-238.6999711993576
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1002.7964730311242
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1623.544695146365
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6201.5628332462675
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,925.2029452667189
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5968.782249953052
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9305.303943822471
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,614.8288342090987
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,847.609417502314
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,4727.285805722569
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,459.6417786802881
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,9460.490999351283
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,6123.969305481864
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,692.4223619735035
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,5968.782249953052
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1701.1382229107703
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,5503.221083366621
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,226.86119538707317
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,5658.408138895431
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,1002.7964730311242
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,5658.408138895431
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,149.2676676226679
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,4727.285805722569
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,5891.188722188646
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,4727.285805722569
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,304.454723151478
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,847.609417502314
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,8374.181610649612
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,3330.6023059632776
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,6123.969305481864
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,459.6417786802881
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13417.760915335943
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,12331.451526634271
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,9538.084527115687
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,5580.814611131025
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2089.105861732796
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,5192.846972309
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,382.0482509158833
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3951.350528078519
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,71.6741398582626
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1933.9188062039862
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,3253.008778198872
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5580.814611131025
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,5658.408138895431
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,13340.167387571537
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,304.454723151478
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,1157.9835285599343
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,149.2676676226679
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,-238.6999711993576
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,10003.64569370212
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,226.86119538707317
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,149.2676676226679
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,3563.382889256493
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,770.0158897379088
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,925.2029452667189
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1933.9188062039862
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2011.512333968391
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,459.6417786802881
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,11865.89036004784
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,3330.6023059632776
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,9538.084527115687
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,847.609417502314
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,71.6741398582626
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,7055.091638654723
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,2089.105861732796
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1933.9188062039862
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,9770.865110408902
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,8063.807499591991
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,614.8288342090987
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,614.8288342090987
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,5580.814611131025
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,6977.498110890318
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,4727.285805722569
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,226.86119538707317
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,2942.6346671412525
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,847.609417502314
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,459.6417786802881
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,-316.2934989637629
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,16211.127914854525
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,13495.354443100347
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,6123.969305481864
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,3253.008778198872
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,5580.814611131025
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,2477.073500554821
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,71.6741398582626
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1468.3576396175545
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1080.390000795529
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3175.415250434467
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,14581.66383180202
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,3175.415250434467
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,11167.548610168195
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,9382.897471586877
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,3563.382889256493
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,3253.008778198872
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,5503.221083366621
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,5658.408138895431
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,3175.415250434467
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,1623.544695146365
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,14426.476776273208
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,382.0482509158833
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,4261.724639136139
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,5580.814611131025
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1701.1382229107703
